"Date","X_00060_00003","X_99133_00003"
"11/27/18",1870,7.51
"11/28/18",1650,7.54
"11/29/18",1720,7.47
"11/30/18",2010,7.38
"12/02/18",4810,4.45
"12/03/18",4210,5.54
"12/04/18",3520,6.41
"12/05/18",3210,6.85
"12/06/18",2900,6.91
"12/07/18",2500,7
"12/08/18",2270,6.89
"12/09/18",2170,6.96
"12/10/18",2100,7.09
"12/11/18",2010,6.96
"12/12/18",1990,6.72
"12/13/18",1950,6.59
"12/14/18",1960,6.55
"12/15/18",1960,6.54
"12/16/18",1940,6.48
"12/17/18",1920,6.44
"12/18/18",1880,6.45
"12/19/18",1850,6.43
"12/20/18",1840,6.38
"12/21/18",2030,6.82
"12/22/18",2290,6.97
"12/23/18",2180,6.92
"12/24/18",2050,6.84
"12/25/18",1950,6.8
"12/26/18",1940,6.63
"12/27/18",3340,5.41
"12/28/18",6480,4.83
"12/29/18",8040,7.14
"12/30/18",8190,7.41
"12/31/18",7100,7.69
"01/01/19",5880,7.59
"01/02/19",4740,7.58
"01/03/19",4180,7.62
"01/04/19",4070,7.47
"01/05/19",3860,7.37
"01/06/19",3530,7.26
"01/07/19",3360,7.27
"01/08/19",3220,7.17
"01/09/19",3030,7.31
"01/10/19",2710,7.28
"01/11/19",2540,7.21
"01/12/19",2620,7.09
"01/13/19",2640,7.12
"01/14/19",2340,7.1
"01/15/19",2280,7.11
"01/16/19",2180,7.04
"01/17/19",2090,7.08
"01/18/19",1950,7.06
"01/19/19",1700,7.26
"01/20/19",1090,7.36
"01/21/19",748,7.69
"01/22/19",738,7.72
"01/23/19",730,7.65
"01/24/19",715,7.87
"01/25/19",937,8.06
"01/26/19",1140,8.17
"01/27/19",1190,8.11
"01/28/19",1200,7.97
"01/29/19",1190,7.93
"01/30/19",1190,8.01
"01/31/19",1230,8.45
"02/01/19",1310,8.49
"02/02/19",1470,8.2
"02/03/19",2170,6
"02/04/19",4040,5.3
"02/05/19",2660,5.83
"02/06/19",1840,6.33
"02/07/19",1590,6.76
"02/08/19",1430,6.82
"02/09/19",1380,7
"02/10/19",1350,7.16
"02/11/19",1330,6.94
"02/12/19",1330,6.71
"02/13/19",1330,6.64
"02/14/19",1310,6.33
"02/15/19",1300,6.36
"02/16/19",1270,6.31
"02/17/19",1260,6.34
"02/18/19",1270,6.38
"02/19/19",1280,6.36
"02/20/19",1290,6.25
"02/21/19",1290,6.28
"02/22/19",1270,6.22
"02/23/19",1240,6.06
"02/24/19",1210,5.82
"02/25/19",1190,5.55
"02/26/19",1150,5.64
"02/27/19",1100,5.53
"02/28/19",1060,5.51
"03/01/19",1040,5.61
"03/02/19",1040,5.93
"03/03/19",1040,6.04
"03/04/19",1040,6.11
"03/05/19",1010,6.25
"03/06/19",986,6.4
"03/07/19",958,6.33
"03/08/19",947,6.21
"03/09/19",960,5.88
"03/10/19",1260,4.12
"03/11/19",1710,3.61
"03/12/19",2580,3.82
"03/13/19",6600,2.17
"03/14/19",34900,0.61
"03/15/19",33400,1.08
"03/16/19",31400,1.8
"03/17/19",30700,2.05
"03/18/19",26700,2.17
"03/19/19",23500,2.28
"03/20/19",20100,2.43
"03/21/19",17200,2.62
"03/22/19",15600,2.83
"03/23/19",14000,3.02
"03/24/19",12200,3.32
"03/25/19",10400,3.5
"03/26/19",8840,3.69
"03/27/19",7750,4
"03/28/19",7030,4.5
"03/29/19",6480,4.5
"03/30/19",5910,4.4
"03/31/19",5270,4.3
"04/01/19",4640,4.5
"04/02/19",4390,4.6
"04/03/19",4300,4.7
"04/04/19",3700,4.6
"04/05/19",3570,4.6
"04/06/19",4340,4.9
"04/07/19",5940,5.6
"04/08/19",5880,6.1
"04/09/19",5510,6.5
"04/10/19",5230,6.6
"04/11/19",4380,6.8
"04/12/19",4110,6.4
"04/13/19",4710,6.4
"04/14/19",4970,6.8
"04/15/19",4400,6.8
"04/16/19",3910,6.7
"04/17/19",3580,6.5
"04/18/19",3320,6.3
"04/19/19",3120,6.2
"04/20/19",2870,5.9
"04/21/19",2680,5.6
"04/22/19",2570,5.6
"04/23/19",2510,5.8
"04/24/19",2340,5.6
"04/25/19",2230,5.2
"04/26/19",2150,5.2
"04/27/19",2170,5.1
"04/28/19",2140,5
"04/29/19",2110,5
"04/30/19",2120,5.1
"05/01/19",2460,5.3
"05/02/19",2390,5.5
"05/09/19",3340,4.4
"05/10/19",5130,5.5
"05/11/19",6770,7.2
"05/12/19",6320,7.6
"05/13/19",5640,7.5
"05/14/19",5470,7.8
"05/18/19",6860,6.9
"05/19/19",7730,7
"05/20/19",8160,8.2
"05/21/19",8740,8.6
"05/22/19",9370,8.4
"05/23/19",9700,8.8
"05/27/19",15400,10
"05/31/19",13800,10.5
"06/01/19",11600,10.9
"06/02/19",9950,9.9
"06/03/19",8480,9.7
"06/04/19",7540,10
"06/05/19",6860,9.8
"06/06/19",6270,10
"06/07/19",5660,10
"06/08/19",5170,9.7
"06/09/19",4730,9.6
"06/10/19",4350,9.6
"06/11/19",3960,9.8
"06/12/19",3770,9.9
"06/13/19",3550,9.7
"06/14/19",3350,9.6
"06/15/19",3200,9.6
"06/16/19",3220,9.3
"06/17/19",3240,9.5
"06/18/19",3400,9.7
"06/19/19",5910,8.6
"06/20/19",8040,10.4
"06/21/19",8580,10.9
"06/22/19",8390,10.6
"06/23/19",13000,6.4
"06/24/19",12400,9.6
"06/25/19",11500,10.3
"06/26/19",9240,10.7
"06/27/19",8290,10.7
"06/28/19",7100,10.9
"06/29/19",6140,10.7
"06/30/19",5380,10.6
"07/01/19",4820,10.4
"07/02/19",4290,10.2
"07/03/19",4120,9.8
"07/04/19",6450,8.7
"07/05/19",7560,8.6
"07/06/19",6820,9.5
"07/07/19",8240,9.1
"07/08/19",7880,10
"07/09/19",6220,10.3
"07/10/19",5250,10.1
"07/11/19",4490,9.9
"07/12/19",3890,9.7
"07/13/19",3370,9.5
"07/14/19",3070,9.3
"07/15/19",2760,9.1
"07/16/19",2610,8.9
"07/17/19",2860,8.2
"07/18/19",2880,8.2
"07/19/19",2550,8.3
"07/20/19",2410,8.3
"07/21/19",3060,8
"07/22/19",2620,8
"07/23/19",2190,8.1
"07/24/19",1920,7.9
"07/25/19",1720,7.6
"07/26/19",1580,7.3
"07/27/19",1470,7.1
"07/28/19",1370,6.8
"07/29/19",1300,6.5
"07/30/19",1180,6.2
"07/31/19",1080,5.9
"08/01/19",1070,5.7
"08/02/19",1070,5.5
"08/03/19",1030,5.4
"08/04/19",946,5
"08/05/19",870,4.8
"08/06/19",807,4.3
"08/07/19",729,4
"08/08/19",667,3.7
"08/09/19",624,3.4
"08/10/19",575,3.1
"08/11/19",550,3
"08/12/19",569,2.9
"08/13/19",562,2.8
"08/14/19",522,2.7
"08/15/19",505,2.5
"08/16/19",478,2.5
"08/17/19",445,2.4
"08/18/19",741,2.3
"08/19/19",894,2.5
"08/22/19",2380,3.5
"08/23/19",1620,3.4
"08/24/19",1240,3.3
"08/25/19",1050,3.4
"08/26/19",918,3.2
"08/27/19",844,2.9
"08/28/19",771,2.6
"08/29/19",724,2.3
"08/30/19",637,2.3
"08/31/19",610,2.2
"09/01/19",583,2.2
"09/02/19",568,2
"09/03/19",552,2
"09/04/19",526,1.9
"09/05/19",506,1.9
"09/06/19",492,1.8
"09/07/19",473,1.7
"09/08/19",488,1.8
"09/09/19",518,1.9
"09/10/19",860,1.8
"09/11/19",938,1.8
"09/12/19",707,2
"09/13/19",1320,2.7
"09/14/19",970,2.7
"09/15/19",1000,2.7
"09/16/19",1140,2.9
"09/17/19",1030,3
"09/18/19",829,3
"09/19/19",766,3.1
"09/20/19",727,3.3
"09/21/19",728,3.1
"09/22/19",1960,2.2
"09/23/19",1630,2.6
"09/24/19",1320,3.1
"09/25/19",1290,3.4
"09/26/19",1240,3.6
"09/27/19",1290,3.5
"09/28/19",1270,3.6
"09/29/19",1180,3.6
"09/30/19",1240,3.7
"10/01/19",1270,3.6
"10/03/19",6160,3.9
"10/04/19",5700,5.1
"10/05/19",5660,5.1
"10/06/19",6890,5.3
"10/07/19",7780,6.2
"10/08/19",7310,7.3
"10/09/19",6220,7.6
"10/10/19",6810,6.6
"10/11/19",11700,4.7
"10/12/19",11000,7
"10/13/19",9220,7.5
"10/14/19",7250,7.6
"10/15/19",6110,7.6
"10/16/19",5350,7.6
"10/17/19",4680,7.7
"10/18/19",4240,7.7
"10/19/19",4020,7.6
"10/20/19",3670,7.6
"10/21/19",4770,6
"10/22/19",3990,6.9
"10/23/19",3680,7.3
"10/24/19",3540,7.5
"10/25/19",3630,7.6
"10/26/19",3620,7.7
"10/27/19",3700,7.7
"10/28/19",3550,7.9
"10/29/19",3270,7.9
"10/30/19",3050,7.8
"10/31/19",2900,7.7
"11/01/19",2770,7.7
"11/02/19",2680,7.6
"11/03/19",2600,7.6
"11/04/19",2480,7.5
"11/05/19",2400,7.5
"11/06/19",2320,7.5
"11/07/19",2220,7.5
"11/08/19",2120,7.4
"11/09/19",2110,7.4
"11/10/19",2070,7.3
"11/11/19",1950,7.1
"11/12/19",1790,7.3
"11/13/19",1560,7.5
"11/14/19",1590,7.1
"11/15/19",1770,7.2
"11/16/19",1870,7.2
"11/17/19",1910,7.1
"11/18/19",1890,7
"11/19/19",1840,7
"11/20/19",1790,7
"11/21/19",1950,6.7
"11/22/19",2140,6.6
"11/23/19",2190,6.9
"11/24/19",2210,7
"11/25/19",2410,7
"11/26/19",2360,7.1
"11/27/19",2330,7
"11/28/19",2200,7
"11/29/19",2090,7
"11/30/19",2090,6.9
"12/01/19",2180,6.7
"12/02/19",2460,6.8
"12/03/19",2830,7.1
"12/04/19",3300,7.3
"12/05/19",3220,7.4
"12/06/19",2990,7.5
"12/07/19",2780,7.5
"12/08/19",2610,7.4
"12/09/19",2590,7.3
"12/10/19",2470,7.5
"12/11/19",2160,7.8
"12/12/19",2120,7.6
"12/13/19",2150,7.4
"12/14/19",2160,7.4
"12/15/19",1860,7.8
"12/16/19",1440,7.8
"12/17/19",1420,7.6
"12/18/19",1570,7.7
"12/19/19",1580,7.5
"12/20/19",1640,7.5
"12/21/19",1790,7.4
"12/22/19",1810,7.3
"12/23/19",1940,7.2
"12/24/19",1960,7.1
"12/25/19",1950,7.1
"12/26/19",1880,7
"12/27/19",1800,6.9
"12/28/19",1730,6.8
"12/29/19",2130,6.1
"12/30/19",2350,6.3
"12/31/19",3640,7.3
"01/01/20",4100,7.9
