"Date","X_00060_00003","X_99133_00003"
"05/31/19",7480,10.9
"06/01/19",6620,10.8
"06/02/19",5590,10.9
"06/03/19",4580,10.8
"06/04/19",3960,10.8
"06/05/19",3550,10.6
"06/06/19",3120,10.6
"06/07/19",2810,10.6
"06/08/19",2540,10.5
"06/09/19",2310,10.6
"06/10/19",2090,10.6
"06/11/19",1890,10.6
"06/12/19",1770,10.6
"06/13/19",1700,10.6
"06/14/19",1570,10.4
"06/15/19",1520,10.3
"06/16/19",1630,10.1
"06/17/19",1810,10
"06/18/19",3470,9.6
"06/19/19",5560,11.8
"06/20/19",6040,12.8
"06/21/19",4950,12.8
"06/22/19",7220,10.1
"06/23/19",8070,10.4
"06/24/19",6460,11.4
"06/25/19",5870,11.9
"06/26/19",5580,12.3
"06/27/19",4510,12.5
"06/28/19",3670,12.1
"06/29/19",3160,12
"06/30/19",2760,11.8
"07/01/19",2460,11.7
"07/02/19",2210,11.5
"07/03/19",2680,10.5
"07/04/19",3680,9.5
"07/05/19",3540,10.7
"07/06/19",6340,9.2
"07/07/19",6310,10.9
"07/08/19",4430,11.3
"07/09/19",3490,11.1
"07/10/19",2910,10.9
"07/11/19",2460,10.7
"07/12/19",2140,10.7
"07/13/19",1880,10.7
"07/14/19",1660,10.4
"07/15/19",1640,10.4
"07/16/19",1640,10.4
"07/17/19",1510,10.2
"07/18/19",1430,9.8
"07/19/19",1490,9.8
"07/20/19",1720,10
"07/21/19",1520,10.1
"07/22/19",1280,9.7
"07/23/19",1130,9.5
"07/24/19",1020,9.1
"07/25/19",926,8.9
"07/26/19",868,8.7
"07/27/19",808,8.5
"07/28/19",750,8.1
"07/30/19",659,7.5
"07/31/19",634,7.3
"08/01/19",651,6.8
"08/02/19",639,6.7
"08/03/19",580,6.5
"08/04/19",542,6.1
"08/05/19",507,5.8
"08/06/19",477,5.5
"08/07/19",448,5
"08/09/19",396,4.1
"08/10/19",373,3.8
"08/11/19",355,3.6
"08/12/19",348,3.4
"08/13/19",353,3.5
"08/14/19",352,3.5
"08/15/19",326,3.3
"08/16/19",302,3.1
"08/17/19",291,2.8
"08/18/19",295,2.6
"08/19/19",295,2.5
"08/20/19",430,2.4
"08/21/19",534,2.9
"08/22/19",445,3.9
"08/23/19",377,4
"08/24/19",331,3.3
"08/25/19",295,2.5
"08/26/19",270,2.4
"08/27/19",254,2.5
"08/28/19",234,1.9
"08/29/19",220,1.7
"08/30/19",205,1.6
"08/31/19",193,1.4
"09/01/19",181,1.4
"09/02/19",174,1.4
"09/03/19",168,1.5
"09/04/19",165,1.6
"09/05/19",159,1.6
"09/06/19",153,1.5
"09/07/19",150,1.5
"09/08/19",149,1.6
"09/09/19",149,1.8
"09/10/19",157,2
"09/11/19",223,2
"09/12/19",330,2.3
"09/13/19",311,3.4
"09/14/19",322,4
"09/15/19",395,4.1
"09/16/19",398,5.1
"09/17/19",321,6.1
"09/18/19",274,5.1
"09/19/19",266,4.8
"09/20/19",299,4.6
"09/21/19",309,4.9
"09/22/19",353,5.3
"09/23/19",412,4.9
"09/24/19",454,5.4
"09/25/19",437,4.9
"09/26/19",571,4.6
"09/27/19",532,5.3
"09/28/19",466,5.7
"09/29/19",409,5.5
"09/30/19",403,5.8
"10/01/19",440,5.6
"10/02/19",1020,5.2
"10/03/19",1730,6.8
"10/04/19",1790,7.8
"10/05/19",2100,7.5
"10/06/19",3450,7
"10/07/19",4080,7.8
"10/08/19",3280,8.4
"10/09/19",2540,8.8
"10/10/19",3090,7.6
"10/11/19",3690,7.1
"10/12/19",3100,8.4
"10/13/19",2520,8.8
"10/14/19",2160,8.9
"10/15/19",1870,8.9
"10/16/19",1640,8.9
"10/17/19",1510,8.8
"10/18/19",1430,8.7
"10/19/19",1350,8.5
"10/20/19",1260,8.5
"10/21/19",1210,8.3
"10/22/19",1190,8.3
"10/23/19",1300,8.5
"10/24/19",1570,8.4
"10/25/19",1630,8.5
"10/26/19",1710,8.7
"10/27/19",1620,9
"10/28/19",1490,9.1
"10/29/19",1360,9.1
"10/30/19",1250,8.9
"10/31/19",1170,8.8
"11/01/19",1120,8.7
"11/02/19",1100,8.7
"11/03/19",1050,8.5
"11/04/19",1010,8.5
"11/05/19",974,8.5
"11/06/19",932,8.3
"11/07/19",908,8.3
"11/08/19",886,8.1
"11/09/19",865,7.8
"11/10/19",864,8
"11/11/19",847,8.1
"11/12/19",750,8.1
"11/13/19",641,8
"11/14/19",700,8
"11/15/19",822,8.3
"11/16/19",838,8.1
"11/17/19",802,8.2
"11/18/19",741,7.8
"11/19/19",726,7.6
"11/20/19",707,7.6
"11/21/19",739,7.4
"11/22/19",785,7.4
"11/23/19",955,7.4
"11/24/19",1110,7.7
"11/25/19",1060,7.9
"11/26/19",1010,8.1
"11/27/19",965,8.1
"11/28/19",909,8
"11/29/19",870,7.9
"11/30/19",861,7.7
"12/01/19",963,7.6
"12/02/19",1400,8.1
"12/03/19",1910,8.6
"12/04/19",1740,9
"12/05/19",1570,9.2
"12/06/19",1430,9.1
"12/07/19",1340,8.9
"12/08/19",1290,8.8
"12/09/19",1280,8.8
"12/10/19",1180,8.8
"12/11/19",1060,8.9
"12/12/19",1050,9
"12/13/19",1050,9.1
"12/14/19",1040,8.9
"12/15/19",813,9.1
"12/16/19",654,8.9
"12/17/19",682,8.9
"12/18/19",789,9.1
"12/19/19",796,9.1
"12/20/19",871,8.8
"12/21/19",930,8.8
"12/22/19",941,8.5
"12/23/19",914,8.3
"12/24/19",897,8
"12/25/19",862,7.8
"12/26/19",848,7.6
"12/27/19",783,7.4
"12/28/19",765,7.3
"12/29/19",1010,7.3
"12/30/19",2320,8
"12/31/19",2760,8.8
"01/01/20",2320,9.1
