Date,X_00060_00003,X_99133_00003
6/23/19,1780,8.4
6/24/19,1610,9.4
6/25/19,1330,9.8
6/26/19,1130,9.8
6/27/19,1070,9.6
6/28/19,976,9.8
6/29/19,918,9.8
6/30/19,853,9.4
7/1/19,818,9.4
7/2/19,726,9.3
7/3/19,766,9.1
7/4/19,977,9.3
7/5/19,980,9.8
7/6/19,1210,9.8
7/7/19,961,9.9
7/8/19,821,10
7/9/19,754,9.7
7/10/19,718,9.6
7/11/19,678,9.4
7/12/19,601,9.2
7/13/19,549,8.9
7/14/19,561,8.8
7/15/19,531,8.6
7/16/19,500,8.4
7/17/19,662,7.8
7/18/19,709,7.9
7/19/19,598,8.1
7/20/19,554,7.8
7/21/19,703,7.3
7/22/19,534,7.1
7/23/19,465,6.8
7/24/19,432,6.7
7/25/19,395,7
7/26/19,397,7
7/27/19,384,6.8
7/28/19,365,6.6
7/29/19,365,6.4
7/30/19,337,6.2
7/31/19,301,6
8/1/19,360,5.8
8/2/19,377,5.8
8/3/19,340,5.9
8/4/19,329,5.8
8/5/19,302,5.6
8/6/19,288,5.4
8/7/19,250,5.2
8/8/19,229,5
8/9/19,232,4.8
8/10/19,206,4.8
8/11/19,217,4.7
8/12/19,253,4.5
8/13/19,267,4.6
8/14/19,237,4.5
8/15/19,213,4.6
8/16/19,197,4.6
8/17/19,199,3.9
8/18/19,400,3.2
8/19/19,468,3.9
8/20/19,4260,3.6
8/21/19,2590,4.1
8/22/19,1310,4
8/23/19,840,4
8/24/19,637,4.1
8/25/19,526,4.1
8/26/19,463,4.1
8/27/19,449,4.1
8/28/19,414,4
8/29/19,342,4
8/30/19,324,3.8
8/31/19,306,3.6
9/1/19,305,3.4
9/4/19,270,2.7
9/5/19,263,2.2
9/6/19,245,2.5
9/7/19,237,2.8
9/8/19,241,3
9/9/19,254,3
9/10/19,581,2.5
9/11/19,544,2.4
9/12/19,666,2.7
9/13/19,981,3
9/14/19,640,3
9/15/19,676,3.2
9/16/19,765,3
9/17/19,588,3.2
9/18/19,474,3.2
9/19/19,472,3.3
9/20/19,414,3.2
9/21/19,474,3
9/22/19,1220,2.6
9/23/19,834,3
9/24/19,641,3.2
9/25/19,574,3.4
9/26/19,576,3.4
9/27/19,514,3.3
9/28/19,469,3.5
9/29/19,417,3.5
9/30/19,557,3.4
10/1/19,608,3.7
10/2/19,3680,2.9
10/3/19,2680,4.3
10/4/19,1700,5
10/5/19,1720,4.9
10/6/19,2640,5.4
10/7/19,1930,6.3
10/8/19,1390,6.9
10/9/19,1170,7.2
10/10/19,2850,6.2
10/11/19,5610,6.5
10/12/19,3440,6.7
10/13/19,2650,6.9
10/14/19,2090,6.6
10/15/19,1760,6.7
10/16/19,1620,6.9
10/17/19,1450,6.9
10/18/19,1320,7
10/19/19,1280,7
10/20/19,1170,7
10/21/19,1330,6.8
10/22/19,1240,7
10/23/19,1180,7.1
10/24/19,1080,7.3
10/25/19,1050,7.4
10/26/19,980,7.3
10/27/19,1050,7.4
10/28/19,988,7.4
10/29/19,885,7.3
10/30/19,885,7.2
10/31/19,867,7.2
11/1/19,855,7.2
11/2/19,835,7.2
11/3/19,793,7.2
11/4/19,766,7.1
11/5/19,745,7.1
11/6/19,744,7.2
11/7/19,708,7.1
11/8/19,686,7.1
11/9/19,716,7.2
11/10/19,712,7.1
11/11/19,648,6.8
11/12/19,616,7.1
11/13/19,575,7
11/14/19,624,6.8
11/15/19,705,7.1
11/16/19,653,6.8
11/17/19,671,6.8
11/18/19,650,6.7
11/19/19,664,6.7
11/20/19,616,6.6
11/21/19,797,6.2
11/22/19,805,6.2
11/23/19,732,6.5
11/24/19,660,6.3
11/25/19,685,6.4
11/26/19,652,6.3
11/27/19,684,6.3
11/28/19,618,6.2
11/29/19,615,6.2
11/30/19,643,6.1
12/1/19,739,6
12/2/19,837,6.4
12/3/19,794,6.6
12/4/19,732,6.4
12/5/19,730,6.5
12/6/19,712,6.4
12/7/19,644,6.4
12/8/19,628,6.2
12/9/19,676,6.3
12/10/19,592,6.5
12/11/19,543,6.5
12/12/19,524,6.3
12/13/19,592,6.2
12/14/19,583,6.3
12/15/19,501,6.3
12/16/19,422,6.5
12/17/19,524,6.5
12/18/19,506,6.3
12/19/19,504,6.4
12/20/19,569,6.3
12/21/19,548,6.2
12/22/19,539,6.2
12/23/19,562,6.2
12/24/19,577,6.3
12/25/19,567,6.4
12/26/19,537,6.4
12/27/19,482,6.4
12/28/19,505,6.4
12/29/19,732,6.1
12/30/19,920,6.5
12/31/19,805,7
